timestamp,file_path,status,details
2025-10-17T08:03:18.570265,processed/schema_documents/roam_prescription_based_prediction/documents/document_1403.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.570424,processed/schema_documents/roam_prescription_based_prediction/documents/document_112285.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.570566,processed/schema_documents/roam_prescription_based_prediction/documents/document_98191.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.570857,processed/schema_documents/roam_prescription_based_prediction/documents/document_95259.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.571024,processed/schema_documents/roam_prescription_based_prediction/documents/document_16523.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.571153,processed/schema_documents/roam_prescription_based_prediction/documents/document_76271.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.571287,processed/schema_documents/roam_prescription_based_prediction/documents/document_73423.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.571653,processed/schema_documents/roam_prescription_based_prediction/documents/document_98892.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.571808,processed/schema_documents/roam_prescription_based_prediction/documents/document_61808.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.571957,processed/schema_documents/roam_prescription_based_prediction/documents/document_49477.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.572153,processed/schema_documents/roam_prescription_based_prediction/documents/document_24844.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.572307,processed/schema_documents/roam_prescription_based_prediction/documents/document_36480.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.572439,processed/schema_documents/roam_prescription_based_prediction/documents/document_74759.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.572581,processed/schema_documents/roam_prescription_based_prediction/documents/document_93732.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.572750,processed/schema_documents/roam_prescription_based_prediction/documents/document_106229.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.572876,processed/schema_documents/roam_prescription_based_prediction/documents/document_68453.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.573027,processed/schema_documents/roam_prescription_based_prediction/documents/document_7241.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.573170,processed/schema_documents/roam_prescription_based_prediction/documents/document_1395.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.573332,processed/schema_documents/roam_prescription_based_prediction/documents/document_91975.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.573455,processed/schema_documents/roam_prescription_based_prediction/documents/document_81099.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.573815,processed/schema_documents/roam_prescription_based_prediction/documents/document_23544.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.573958,processed/schema_documents/roam_prescription_based_prediction/documents/document_80688.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.574122,processed/schema_documents/roam_prescription_based_prediction/documents/document_31083.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.574274,processed/schema_documents/roam_prescription_based_prediction/documents/document_110938.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.574428,processed/schema_documents/roam_prescription_based_prediction/documents/document_26880.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.574663,processed/schema_documents/roam_prescription_based_prediction/documents/document_99.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.574861,processed/schema_documents/roam_prescription_based_prediction/documents/document_43083.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.575000,processed/schema_documents/roam_prescription_based_prediction/documents/document_20407.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.575167,processed/schema_documents/roam_prescription_based_prediction/documents/document_22969.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.575500,processed/schema_documents/roam_prescription_based_prediction/documents/document_86463.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.575679,processed/schema_documents/roam_prescription_based_prediction/documents/document_65918.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.575821,processed/schema_documents/roam_prescription_based_prediction/documents/document_56794.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.576016,processed/schema_documents/roam_prescription_based_prediction/documents/document_24151.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.576169,processed/schema_documents/roam_prescription_based_prediction/documents/document_12063.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.576337,processed/schema_documents/roam_prescription_based_prediction/documents/document_62731.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.576464,processed/schema_documents/roam_prescription_based_prediction/documents/document_11136.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.576595,processed/schema_documents/roam_prescription_based_prediction/documents/document_35469.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.576727,processed/schema_documents/roam_prescription_based_prediction/documents/document_99903.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.576894,processed/schema_documents/roam_prescription_based_prediction/documents/document_53715.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.577037,processed/schema_documents/roam_prescription_based_prediction/documents/document_112505.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.577249,processed/schema_documents/roam_prescription_based_prediction/documents/document_20391.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.577427,processed/schema_documents/roam_prescription_based_prediction/documents/document_108558.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.577559,processed/schema_documents/roam_prescription_based_prediction/documents/document_50139.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.577688,processed/schema_documents/roam_prescription_based_prediction/documents/document_34628.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.577829,processed/schema_documents/roam_prescription_based_prediction/documents/document_7312.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.577957,processed/schema_documents/roam_prescription_based_prediction/documents/document_74523.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.578157,processed/schema_documents/roam_prescription_based_prediction/documents/document_91575.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.578308,processed/schema_documents/roam_prescription_based_prediction/documents/document_47243.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.578447,processed/schema_documents/roam_prescription_based_prediction/documents/document_98754.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.578691,processed/schema_documents/roam_prescription_based_prediction/documents/document_84059.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.578819,processed/schema_documents/roam_prescription_based_prediction/documents/document_9422.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.578949,processed/schema_documents/roam_prescription_based_prediction/documents/document_63198.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.579118,processed/schema_documents/roam_prescription_based_prediction/documents/document_38963.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.579335,processed/schema_documents/roam_prescription_based_prediction/documents/document_62623.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.579468,processed/schema_documents/roam_prescription_based_prediction/documents/document_8399.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.579634,processed/schema_documents/roam_prescription_based_prediction/documents/document_76375.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.579780,processed/schema_documents/roam_prescription_based_prediction/documents/document_86822.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.579948,processed/schema_documents/roam_prescription_based_prediction/documents/document_12464.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.580116,processed/schema_documents/roam_prescription_based_prediction/documents/document_38826.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.580310,processed/schema_documents/roam_prescription_based_prediction/documents/document_73177.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.580515,processed/schema_documents/roam_prescription_based_prediction/documents/document_93289.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.580662,processed/schema_documents/roam_prescription_based_prediction/documents/document_88095.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.580818,processed/schema_documents/roam_prescription_based_prediction/documents/document_101954.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.580966,processed/schema_documents/roam_prescription_based_prediction/documents/document_96822.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.581112,processed/schema_documents/roam_prescription_based_prediction/documents/document_64348.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.581252,processed/schema_documents/roam_prescription_based_prediction/documents/document_24106.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.581413,processed/schema_documents/roam_prescription_based_prediction/documents/document_21754.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.581644,processed/schema_documents/roam_prescription_based_prediction/documents/document_26091.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.581793,processed/schema_documents/roam_prescription_based_prediction/documents/document_95977.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.581945,processed/schema_documents/roam_prescription_based_prediction/documents/document_22601.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.582106,processed/schema_documents/roam_prescription_based_prediction/documents/document_71799.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.582314,processed/schema_documents/roam_prescription_based_prediction/documents/document_79653.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.582478,processed/schema_documents/roam_prescription_based_prediction/documents/document_2452.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.582683,processed/schema_documents/roam_prescription_based_prediction/documents/document_117750.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.582852,processed/schema_documents/roam_prescription_based_prediction/documents/document_106511.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.583103,processed/schema_documents/roam_prescription_based_prediction/documents/document_11161.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.583282,processed/schema_documents/roam_prescription_based_prediction/documents/document_64574.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.583608,processed/schema_documents/roam_prescription_based_prediction/documents/document_35081.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.583955,processed/schema_documents/roam_prescription_based_prediction/documents/document_95561.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.584274,processed/schema_documents/roam_prescription_based_prediction/documents/document_68804.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.584463,processed/schema_documents/roam_prescription_based_prediction/documents/document_33505.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.584800,processed/schema_documents/roam_prescription_based_prediction/documents/document_39558.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.585001,processed/schema_documents/roam_prescription_based_prediction/documents/document_113656.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.585150,processed/schema_documents/roam_prescription_based_prediction/documents/document_81806.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.585295,processed/schema_documents/roam_prescription_based_prediction/documents/document_15440.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.585423,processed/schema_documents/roam_prescription_based_prediction/documents/document_79761.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.585548,processed/schema_documents/roam_prescription_based_prediction/documents/document_33122.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.585694,processed/schema_documents/roam_prescription_based_prediction/documents/document_27161.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.585836,processed/schema_documents/roam_prescription_based_prediction/documents/document_84242.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.586020,processed/schema_documents/roam_prescription_based_prediction/documents/document_69624.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.586357,processed/schema_documents/roam_prescription_based_prediction/documents/document_35019.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.586571,processed/schema_documents/roam_prescription_based_prediction/documents/document_48529.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.586715,processed/schema_documents/roam_prescription_based_prediction/documents/document_13081.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.586842,processed/schema_documents/roam_prescription_based_prediction/documents/document_97897.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.587126,processed/schema_documents/roam_prescription_based_prediction/documents/document_34258.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.587306,processed/schema_documents/roam_prescription_based_prediction/documents/document_62068.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.587464,processed/schema_documents/roam_prescription_based_prediction/documents/document_88631.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.587657,processed/schema_documents/roam_prescription_based_prediction/documents/document_83704.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.587802,processed/schema_documents/roam_prescription_based_prediction/documents/document_66302.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.587952,processed/schema_documents/roam_prescription_based_prediction/documents/document_13202.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.588101,processed/schema_documents/roam_prescription_based_prediction/documents/document_16000.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.588282,processed/schema_documents/roam_prescription_based_prediction/documents/document_34521.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.588532,processed/schema_documents/roam_prescription_based_prediction/documents/document_56.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.588719,processed/schema_documents/roam_prescription_based_prediction/documents/document_8301.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.589172,processed/schema_documents/roam_prescription_based_prediction/documents/document_93354.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.589343,processed/schema_documents/roam_prescription_based_prediction/documents/document_87252.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.589500,processed/schema_documents/roam_prescription_based_prediction/documents/document_82400.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.589645,processed/schema_documents/roam_prescription_based_prediction/documents/document_39606.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.589803,processed/schema_documents/roam_prescription_based_prediction/documents/document_90597.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.589941,processed/schema_documents/roam_prescription_based_prediction/documents/document_112319.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.590131,processed/schema_documents/roam_prescription_based_prediction/documents/document_29606.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.590331,processed/schema_documents/roam_prescription_based_prediction/documents/document_100959.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.590558,processed/schema_documents/roam_prescription_based_prediction/documents/document_13039.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.590706,processed/schema_documents/roam_prescription_based_prediction/documents/document_61306.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.590850,processed/schema_documents/roam_prescription_based_prediction/documents/document_14206.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.591004,processed/schema_documents/roam_prescription_based_prediction/documents/document_102437.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.591192,processed/schema_documents/roam_prescription_based_prediction/documents/document_116024.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.591357,processed/schema_documents/roam_prescription_based_prediction/documents/document_79673.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.591531,processed/schema_documents/roam_prescription_based_prediction/documents/document_48084.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.591931,processed/schema_documents/roam_prescription_based_prediction/documents/document_95404.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.592077,processed/schema_documents/roam_prescription_based_prediction/documents/document_7559.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.592221,processed/schema_documents/roam_prescription_based_prediction/documents/document_55435.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.592474,processed/schema_documents/roam_prescription_based_prediction/documents/document_86802.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.592655,processed/schema_documents/roam_prescription_based_prediction/documents/document_114275.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.592843,processed/schema_documents/roam_prescription_based_prediction/documents/document_63157.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.592994,processed/schema_documents/roam_prescription_based_prediction/documents/document_72746.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.593131,processed/schema_documents/roam_prescription_based_prediction/documents/document_90485.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.593323,processed/schema_documents/roam_prescription_based_prediction/documents/document_115464.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.593484,processed/schema_documents/roam_prescription_based_prediction/documents/document_51476.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.593710,processed/schema_documents/roam_prescription_based_prediction/documents/document_86044.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.594108,processed/schema_documents/roam_prescription_based_prediction/documents/document_34960.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.594273,processed/schema_documents/roam_prescription_based_prediction/documents/document_67952.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.594444,processed/schema_documents/roam_prescription_based_prediction/documents/document_16542.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.594583,processed/schema_documents/roam_prescription_based_prediction/documents/document_35222.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.594794,processed/schema_documents/roam_prescription_based_prediction/documents/document_34599.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.594925,processed/schema_documents/roam_prescription_based_prediction/documents/document_50288.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.595066,processed/schema_documents/roam_prescription_based_prediction/documents/document_9951.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.595281,processed/schema_documents/roam_prescription_based_prediction/documents/document_42923.json,FAILED,"Reparo falhou. O arquivo pode estar corrompido. Erro: Expecting ',' delimiter: line 348 column 8 (char 7229)"
2025-10-17T08:03:18.595431,processed/schema_documents/roam_prescription_based_prediction/documents/document_68561.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.595826,processed/schema_documents/roam_prescription_based_prediction/documents/document_12794.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.595996,processed/schema_documents/roam_prescription_based_prediction/documents/document_403.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.596209,processed/schema_documents/roam_prescription_based_prediction/documents/document_3330.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.596535,processed/schema_documents/roam_prescription_based_prediction/documents/document_98365.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.596675,processed/schema_documents/roam_prescription_based_prediction/documents/document_9697.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.596813,processed/schema_documents/roam_prescription_based_prediction/documents/document_56433.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.596963,processed/schema_documents/roam_prescription_based_prediction/documents/document_9678.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.597160,processed/schema_documents/roam_prescription_based_prediction/documents/document_81001.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.597329,processed/schema_documents/roam_prescription_based_prediction/documents/document_42165.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.597521,processed/schema_documents/roam_prescription_based_prediction/documents/document_79665.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.597690,processed/schema_documents/roam_prescription_based_prediction/documents/document_19834.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.597858,processed/schema_documents/roam_prescription_based_prediction/documents/document_93196.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.598019,processed/schema_documents/roam_prescription_based_prediction/documents/document_7236.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.598158,processed/schema_documents/roam_prescription_based_prediction/documents/document_97706.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.598293,processed/schema_documents/roam_prescription_based_prediction/documents/document_77552.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.598430,processed/schema_documents/roam_prescription_based_prediction/documents/document_92857.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.598578,processed/schema_documents/roam_prescription_based_prediction/documents/document_80169.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.598713,processed/schema_documents/roam_prescription_based_prediction/documents/document_85691.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.598843,processed/schema_documents/roam_prescription_based_prediction/documents/document_49050.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.599022,processed/schema_documents/roam_prescription_based_prediction/documents/document_15397.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.599155,processed/schema_documents/roam_prescription_based_prediction/documents/document_55136.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.599344,processed/schema_documents/roam_prescription_based_prediction/documents/document_43518.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.599633,processed/schema_documents/roam_prescription_based_prediction/documents/document_27209.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.599780,processed/schema_documents/roam_prescription_based_prediction/documents/document_30935.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.599961,processed/schema_documents/roam_prescription_based_prediction/documents/document_67047.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.600118,processed/schema_documents/roam_prescription_based_prediction/documents/document_114326.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.600257,processed/schema_documents/roam_prescription_based_prediction/documents/document_55566.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.600565,processed/schema_documents/roam_prescription_based_prediction/documents/document_62615.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.600736,processed/schema_documents/roam_prescription_based_prediction/documents/document_71039.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.600947,processed/schema_documents/roam_prescription_based_prediction/documents/document_25664.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.601173,processed/schema_documents/roam_prescription_based_prediction/documents/document_51876.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.601322,processed/schema_documents/roam_prescription_based_prediction/documents/document_83600.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.601506,processed/schema_documents/roam_prescription_based_prediction/documents/document_48704.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.601654,processed/schema_documents/roam_prescription_based_prediction/documents/document_49816.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.601836,processed/schema_documents/roam_prescription_based_prediction/documents/document_110365.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.602036,processed/schema_documents/roam_prescription_based_prediction/documents/document_24075.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.602205,processed/schema_documents/roam_prescription_based_prediction/documents/document_70628.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.602370,processed/schema_documents/roam_prescription_based_prediction/documents/document_115649.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.602602,processed/schema_documents/roam_prescription_based_prediction/documents/document_97497.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.602769,processed/schema_documents/roam_prescription_based_prediction/documents/document_42077.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.603001,processed/schema_documents/roam_prescription_based_prediction/documents/document_56464.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.603178,processed/schema_documents/roam_prescription_based_prediction/documents/document_47625.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.603349,processed/schema_documents/roam_prescription_based_prediction/documents/document_66482.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.603505,processed/schema_documents/roam_prescription_based_prediction/documents/document_102476.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.603649,processed/schema_documents/roam_prescription_based_prediction/documents/document_20348.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.603782,processed/schema_documents/roam_prescription_based_prediction/documents/document_113267.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.603925,processed/schema_documents/roam_prescription_based_prediction/documents/document_37874.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.604056,processed/schema_documents/roam_prescription_based_prediction/documents/document_55248.json,REFORMATTED,JSON original era válido. Apenas reformatado.
2025-10-17T08:03:18.604198,processed/schema_documents/roam_prescription_based_prediction/documents/document_15456.json,REFORMATTED,JSON original era válido. Apenas reformatado.
