Dataset,Document_File,Generation_Time_Seconds
roam_prescription_based_prediction,document_87057.json,15.78
roam_prescription_based_prediction,document_65552.json,38.63
roam_prescription_based_prediction,document_39928.json,40.55
roam_prescription_based_prediction,document_18039.json,18.36
roam_prescription_based_prediction,document_43460.json,17.04
roam_prescription_based_prediction,document_32432.json,14.18
roam_prescription_based_prediction,document_106733.json,18.79
roam_prescription_based_prediction,document_27161.json,17.86
roam_prescription_based_prediction,document_68474.json,60.06
roam_prescription_based_prediction,document_83947.json,17.34
roam_prescription_based_prediction,document_89454.json,88.12
roam_prescription_based_prediction,document_73627.json,58.18
roam_prescription_based_prediction,document_60345.json,20.28
roam_prescription_based_prediction,document_106919.json,15.49
roam_prescription_based_prediction,document_89268.json,21.74
roam_prescription_based_prediction,document_100285.json,12.94
roam_prescription_based_prediction,document_105839.json,66.33
roam_prescription_based_prediction,document_35269.json,29.52
roam_prescription_based_prediction,document_104057.json,37.13
roam_prescription_based_prediction,document_86563.json,17.09
roam_prescription_based_prediction,document_75105.json,120.67
roam_prescription_based_prediction,document_32562.json,17.13
roam_prescription_based_prediction,document_24812.json,37.84
roam_prescription_based_prediction,document_36844.json,90.18
roam_prescription_based_prediction,document_98722.json,15.95
roam_prescription_based_prediction,document_77174.json,58.84
roam_prescription_based_prediction,document_65734.json,15.9
roam_prescription_based_prediction,document_102013.json,41.27
roam_prescription_based_prediction,document_2155.json,16.17
roam_prescription_based_prediction,document_1354.json,27.96
roam_prescription_based_prediction,document_48014.json,37.58
roam_prescription_based_prediction,document_8354.json,364.54
roam_prescription_based_prediction,document_28549.json,100.4
roam_prescription_based_prediction,document_105481.json,16.33
roam_prescription_based_prediction,document_16043.json,86.51
roam_prescription_based_prediction,document_114766.json,171.17
roam_prescription_based_prediction,document_11280.json,50.33
roam_prescription_based_prediction,document_118662.json,67.52
roam_prescription_based_prediction,document_64350.json,18.59
roam_prescription_based_prediction,document_9593.json,163.24
roam_prescription_based_prediction,document_72871.json,35.57
roam_prescription_based_prediction,document_37460.json,16.24
roam_prescription_based_prediction,document_16184.json,36.57
roam_prescription_based_prediction,document_108921.json,14.78
roam_prescription_based_prediction,document_86873.json,15.4
roam_prescription_based_prediction,document_100719.json,30.26
roam_prescription_based_prediction,document_47838.json,23.33
roam_prescription_based_prediction,document_67665.json,63.77
roam_prescription_based_prediction,document_91595.json,16.59
roam_prescription_based_prediction,document_61679.json,166.2
roam_prescription_based_prediction,document_100112.json,35.54
roam_prescription_based_prediction,document_28591.json,282.35
roam_prescription_based_prediction,document_55554.json,46.06
roam_prescription_based_prediction,document_57456.json,39.08
roam_prescription_based_prediction,document_15650.json,50.11
roam_prescription_based_prediction,document_42556.json,14.93
roam_prescription_based_prediction,document_33695.json,58.6
roam_prescription_based_prediction,document_69072.json,17.48
roam_prescription_based_prediction,document_5956.json,12.2
roam_prescription_based_prediction,document_112345.json,69.3
roam_prescription_based_prediction,document_5859.json,16.41
roam_prescription_based_prediction,document_110726.json,30.08
roam_prescription_based_prediction,document_105017.json,13.07
roam_prescription_based_prediction,document_83335.json,14.64
roam_prescription_based_prediction,document_108973.json,22.6
roam_prescription_based_prediction,document_108150.json,94.53
roam_prescription_based_prediction,document_73401.json,40.34
roam_prescription_based_prediction,document_2674.json,111.55
roam_prescription_based_prediction,document_53926.json,45.93
roam_prescription_based_prediction,document_18195.json,18.14
roam_prescription_based_prediction,document_106466.json,36.09
roam_prescription_based_prediction,document_50049.json,33.2
roam_prescription_based_prediction,document_65069.json,39.22
roam_prescription_based_prediction,document_48052.json,49.52
roam_prescription_based_prediction,document_15440.json,16.53
roam_prescription_based_prediction,document_2606.json,61.66
roam_prescription_based_prediction,document_84069.json,33.62
roam_prescription_based_prediction,document_24844.json,58.12
roam_prescription_based_prediction,document_94224.json,146.23
roam_prescription_based_prediction,document_54439.json,64.85
roam_prescription_based_prediction,document_34405.json,27.21
roam_prescription_based_prediction,document_24431.json,49.42
roam_prescription_based_prediction,document_33935.json,36.46
roam_prescription_based_prediction,document_68418.json,13.62
roam_prescription_based_prediction,document_76175.json,14.44
roam_prescription_based_prediction,document_90384.json,36.28
roam_prescription_based_prediction,document_92059.json,36.16
roam_prescription_based_prediction,document_50128.json,14.01
roam_prescription_based_prediction,document_64313.json,37.06
roam_prescription_based_prediction,document_25087.json,60.82
roam_prescription_based_prediction,document_70899.json,13.8
roam_prescription_based_prediction,document_28304.json,21.38
roam_prescription_based_prediction,document_45298.json,38.75
roam_prescription_based_prediction,document_18067.json,117.02
roam_prescription_based_prediction,document_57744.json,112.41
roam_prescription_based_prediction,document_3512.json,24.44
roam_prescription_based_prediction,document_26208.json,38.53
roam_prescription_based_prediction,document_59378.json,16.56
roam_prescription_based_prediction,document_23730.json,30.75
roam_prescription_based_prediction,document_34658.json,32.87
roam_prescription_based_prediction,document_115066.json,14.01
roam_prescription_based_prediction,document_61306.json,35.26
roam_prescription_based_prediction,document_11983.json,35.56
roam_prescription_based_prediction,document_114050.json,234.96
roam_prescription_based_prediction,document_94616.json,106.73
roam_prescription_based_prediction,document_71384.json,14.51
roam_prescription_based_prediction,document_54591.json,18.53
roam_prescription_based_prediction,document_88907.json,13.67
roam_prescription_based_prediction,document_50753.json,53.31
roam_prescription_based_prediction,document_62119.json,40.85
roam_prescription_based_prediction,document_58693.json,66.98
roam_prescription_based_prediction,document_65969.json,47.51
roam_prescription_based_prediction,document_12401.json,15.45
roam_prescription_based_prediction,document_113804.json,22.66
roam_prescription_based_prediction,document_73804.json,72.64
roam_prescription_based_prediction,document_113428.json,63.16
roam_prescription_based_prediction,document_85183.json,38.05
roam_prescription_based_prediction,document_108113.json,43.78
roam_prescription_based_prediction,document_12047.json,83.7
roam_prescription_based_prediction,document_87314.json,53.92
roam_prescription_based_prediction,document_111271.json,54.77
roam_prescription_based_prediction,document_57113.json,129.88
roam_prescription_based_prediction,document_39547.json,15.52
roam_prescription_based_prediction,document_34651.json,61.41
roam_prescription_based_prediction,document_44366.json,121.4
roam_prescription_based_prediction,document_18484.json,42.57
roam_prescription_based_prediction,document_26333.json,55.27
roam_prescription_based_prediction,document_91621.json,65.5
roam_prescription_based_prediction,document_84550.json,42.5
roam_prescription_based_prediction,document_53568.json,117.46
roam_prescription_based_prediction,document_71799.json,16.49
roam_prescription_based_prediction,document_65524.json,18.28
roam_prescription_based_prediction,document_35653.json,17.95
roam_prescription_based_prediction,document_118215.json,15.98
roam_prescription_based_prediction,document_68718.json,15.77
roam_prescription_based_prediction,document_89853.json,15.32
roam_prescription_based_prediction,document_70912.json,18.18
roam_prescription_based_prediction,document_32445.json,56.85
roam_prescription_based_prediction,document_59426.json,32.55
roam_prescription_based_prediction,document_94565.json,15.95
roam_prescription_based_prediction,document_18095.json,17.93
roam_prescription_based_prediction,document_63963.json,67.96
roam_prescription_based_prediction,document_19815.json,26.82
roam_prescription_based_prediction,document_119517.json,75.49
roam_prescription_based_prediction,document_100288.json,28.96
roam_prescription_based_prediction,document_43783.json,20.25
roam_prescription_based_prediction,document_69544.json,21.0
roam_prescription_based_prediction,document_62747.json,16.68
roam_prescription_based_prediction,document_96361.json,40.93
roam_prescription_based_prediction,document_97258.json,60.2
roam_prescription_based_prediction,document_71761.json,42.02
roam_prescription_based_prediction,document_17495.json,19.17
roam_prescription_based_prediction,document_23302.json,64.7
roam_prescription_based_prediction,document_75444.json,91.22
roam_prescription_based_prediction,document_12389.json,68.56
roam_prescription_based_prediction,document_3025.json,97.44
roam_prescription_based_prediction,document_44934.json,117.06
roam_prescription_based_prediction,document_37282.json,95.3
roam_prescription_based_prediction,document_68452.json,52.47
roam_prescription_based_prediction,document_94928.json,45.77
roam_prescription_based_prediction,document_610.json,31.32
roam_prescription_based_prediction,document_51658.json,41.71
roam_prescription_based_prediction,document_99294.json,41.34
roam_prescription_based_prediction,document_17312.json,17.21
roam_prescription_based_prediction,document_82667.json,43.92
roam_prescription_based_prediction,document_67492.json,13.6
roam_prescription_based_prediction,document_70471.json,25.89
roam_prescription_based_prediction,document_41498.json,14.21
roam_prescription_based_prediction,document_2450.json,40.56
roam_prescription_based_prediction,document_9946.json,39.48
roam_prescription_based_prediction,document_16164.json,43.61
roam_prescription_based_prediction,document_86393.json,17.63
roam_prescription_based_prediction,document_36120.json,16.6
roam_prescription_based_prediction,document_65225.json,19.28
roam_prescription_based_prediction,document_52517.json,29.97
roam_prescription_based_prediction,document_19533.json,19.42
roam_prescription_based_prediction,document_42165.json,15.49
roam_prescription_based_prediction,document_115649.json,16.01
roam_prescription_based_prediction,document_38886.json,17.5
roam_prescription_based_prediction,document_51185.json,27.39
roam_prescription_based_prediction,document_48214.json,31.35
roam_prescription_based_prediction,document_1220.json,16.37
roam_prescription_based_prediction,document_83713.json,76.98
roam_prescription_based_prediction,document_33290.json,14.58
roam_prescription_based_prediction,document_91694.json,16.75
roam_prescription_based_prediction,document_46876.json,12.49
roam_prescription_based_prediction,document_9933.json,69.05
roam_prescription_based_prediction,document_3991.json,64.9
roam_prescription_based_prediction,document_94643.json,11.46
roam_prescription_based_prediction,document_10586.json,11.72
roam_prescription_based_prediction,document_26545.json,11.94
roam_prescription_based_prediction,document_216.json,35.85
roam_prescription_based_prediction,document_116923.json,214.32
roam_prescription_based_prediction,document_99192.json,12.76
roam_prescription_based_prediction,document_104503.json,52.88
roam_prescription_based_prediction,document_107507.json,11.9
roam_prescription_based_prediction,document_26630.json,11.89
roam_prescription_based_prediction,document_32974.json,36.12
roam_prescription_based_prediction,document_49038.json,41.92
roam_prescription_based_prediction,document_19578.json,10.88
roam_prescription_based_prediction,document_60618.json,43.38
roam_prescription_based_prediction,document_105910.json,65.61
roam_prescription_based_prediction,document_50049.json,10.2
roam_prescription_based_prediction,document_51948.json,165.13
roam_prescription_based_prediction,document_50651.json,30.0
roam_prescription_based_prediction,document_67380.json,30.81
roam_prescription_based_prediction,document_47468.json,59.16
roam_prescription_based_prediction,document_70080.json,29.81
roam_prescription_based_prediction,document_26663.json,41.25
roam_prescription_based_prediction,document_61463.json,30.17
roam_prescription_based_prediction,document_60799.json,12.9
roam_prescription_based_prediction,document_86022.json,16.75
roam_prescription_based_prediction,document_35792.json,38.68
roam_prescription_based_prediction,document_87589.json,57.0
roam_prescription_based_prediction,document_84703.json,16.5
roam_prescription_based_prediction,document_20578.json,49.56
roam_prescription_based_prediction,document_23219.json,13.82
roam_prescription_based_prediction,document_46805.json,18.18
roam_prescription_based_prediction,document_110410.json,68.49
roam_prescription_based_prediction,document_72887.json,56.51
roam_prescription_based_prediction,document_21366.json,82.11
roam_prescription_based_prediction,document_953.json,14.22
roam_prescription_based_prediction,document_40294.json,12.96
roam_prescription_based_prediction,document_65826.json,11.33
roam_prescription_based_prediction,document_95152.json,13.54
roam_prescription_based_prediction,document_63482.json,16.18
roam_prescription_based_prediction,document_85828.json,30.96
roam_prescription_based_prediction,document_20345.json,22.18
roam_prescription_based_prediction,document_30390.json,33.95
roam_prescription_based_prediction,document_10384.json,67.14
roam_prescription_based_prediction,document_78666.json,13.54
roam_prescription_based_prediction,document_82739.json,10.56
roam_prescription_based_prediction,document_16492.json,19.57
roam_prescription_based_prediction,document_40765.json,11.8
roam_prescription_based_prediction,document_22104.json,10.37
roam_prescription_based_prediction,document_93822.json,69.38
roam_prescription_based_prediction,document_47034.json,150.73
roam_prescription_based_prediction,document_23451.json,69.53
roam_prescription_based_prediction,document_119288.json,28.57
roam_prescription_based_prediction,document_11853.json,39.72
roam_prescription_based_prediction,document_30674.json,37.48
roam_prescription_based_prediction,document_108698.json,32.61
roam_prescription_based_prediction,document_65123.json,175.94
roam_prescription_based_prediction,document_32591.json,13.37
roam_prescription_based_prediction,document_19001.json,40.98
roam_prescription_based_prediction,document_50641.json,28.92
roam_prescription_based_prediction,document_39617.json,12.48
roam_prescription_based_prediction,document_29207.json,34.54
roam_prescription_based_prediction,document_59390.json,127.58
roam_prescription_based_prediction,document_116316.json,173.94
roam_prescription_based_prediction,document_12185.json,11.81
roam_prescription_based_prediction,document_47019.json,24.78
roam_prescription_based_prediction,document_116779.json,11.88
roam_prescription_based_prediction,document_85173.json,22.78
roam_prescription_based_prediction,document_19634.json,11.71
roam_prescription_based_prediction,document_68267.json,56.83
roam_prescription_based_prediction,document_42868.json,33.67
roam_prescription_based_prediction,document_36439.json,28.96
roam_prescription_based_prediction,document_55194.json,14.02
roam_prescription_based_prediction,document_1972.json,11.26
roam_prescription_based_prediction,document_93312.json,52.61
roam_prescription_based_prediction,document_6792.json,30.67
roam_prescription_based_prediction,document_22756.json,36.05
roam_prescription_based_prediction,document_43820.json,95.83
roam_prescription_based_prediction,document_103317.json,12.69
roam_prescription_based_prediction,document_2036.json,16.28
roam_prescription_based_prediction,document_89824.json,18.22
roam_prescription_based_prediction,document_17691.json,37.15
roam_prescription_based_prediction,document_110374.json,14.4
roam_prescription_based_prediction,document_118265.json,69.26
roam_prescription_based_prediction,document_102335.json,28.31
roam_prescription_based_prediction,document_91135.json,43.58
roam_prescription_based_prediction,document_113490.json,32.16
roam_prescription_based_prediction,document_26880.json,36.16
roam_prescription_based_prediction,document_72930.json,94.23
roam_prescription_based_prediction,document_79256.json,13.15
roam_prescription_based_prediction,document_103739.json,21.63
roam_prescription_based_prediction,document_108684.json,77.56
roam_prescription_based_prediction,document_9771.json,50.03
roam_prescription_based_prediction,document_119591.json,11.21
roam_prescription_based_prediction,document_3632.json,30.97
roam_prescription_based_prediction,document_87341.json,76.81
roam_prescription_based_prediction,document_94980.json,12.0
roam_prescription_based_prediction,document_111420.json,23.76
roam_prescription_based_prediction,document_68125.json,39.21
roam_prescription_based_prediction,document_1102.json,39.24
roam_prescription_based_prediction,document_108226.json,18.81
roam_prescription_based_prediction,document_43723.json,32.82
roam_prescription_based_prediction,document_42613.json,14.43
roam_prescription_based_prediction,document_62455.json,39.41
roam_prescription_based_prediction,document_70226.json,51.94
roam_prescription_based_prediction,document_66482.json,14.41
roam_prescription_based_prediction,document_40169.json,71.09
roam_prescription_based_prediction,document_92932.json,13.94
roam_prescription_based_prediction,document_97239.json,65.15
roam_prescription_based_prediction,document_108452.json,12.96
roam_prescription_based_prediction,document_117288.json,42.53
roam_prescription_based_prediction,document_90946.json,13.77
roam_prescription_based_prediction,document_12574.json,52.19
roam_prescription_based_prediction,document_11980.json,13.45
roam_prescription_based_prediction,document_119517.json,80.07
roam_prescription_based_prediction,document_21890.json,13.4
roam_prescription_based_prediction,document_114608.json,16.94
roam_prescription_based_prediction,document_84504.json,14.94
roam_prescription_based_prediction,document_55566.json,12.38
roam_prescription_based_prediction,document_27186.json,46.77
roam_prescription_based_prediction,document_91057.json,57.92
roam_prescription_based_prediction,document_20900.json,61.0
roam_prescription_based_prediction,document_51913.json,13.67
roam_prescription_based_prediction,document_116181.json,74.69
roam_prescription_based_prediction,document_84883.json,43.37
roam_prescription_based_prediction,document_9616.json,55.54
roam_prescription_based_prediction,document_110938.json,18.49
roam_prescription_based_prediction,document_3530.json,15.19
roam_prescription_based_prediction,document_92227.json,79.94
roam_prescription_based_prediction,document_95447.json,14.51
roam_prescription_based_prediction,document_20130.json,79.46
roam_prescription_based_prediction,document_48218.json,15.73
roam_prescription_based_prediction,document_65602.json,11.65
roam_prescription_based_prediction,document_83337.json,35.6
roam_prescription_based_prediction,document_82873.json,45.61
roam_prescription_based_prediction,document_4805.json,17.72
roam_prescription_based_prediction,document_21330.json,53.3
roam_prescription_based_prediction,document_17299.json,14.1
roam_prescription_based_prediction,document_22969.json,38.26
roam_prescription_based_prediction,document_13378.json,33.29
roam_prescription_based_prediction,document_38963.json,47.24
roam_prescription_based_prediction,document_72562.json,13.74
roam_prescription_based_prediction,document_47625.json,14.25
roam_prescription_based_prediction,document_44455.json,14.58
roam_prescription_based_prediction,document_62929.json,13.21
roam_prescription_based_prediction,document_14845.json,14.73
roam_prescription_based_prediction,document_64787.json,91.18
roam_prescription_based_prediction,document_46263.json,52.87
roam_prescription_based_prediction,document_11168.json,19.08
roam_prescription_based_prediction,document_49079.json,37.07
roam_prescription_based_prediction,document_15251.json,34.51
roam_prescription_based_prediction,document_60447.json,47.81
roam_prescription_based_prediction,document_76133.json,31.38
roam_prescription_based_prediction,document_117616.json,53.5
roam_prescription_based_prediction,document_29265.json,12.92
roam_prescription_based_prediction,document_69626.json,12.41
roam_prescription_based_prediction,document_23380.json,43.97
roam_prescription_based_prediction,document_107993.json,54.88
roam_prescription_based_prediction,document_95718.json,58.44
roam_prescription_based_prediction,document_96144.json,14.93
roam_prescription_based_prediction,document_11621.json,42.87
roam_prescription_based_prediction,document_87082.json,25.6
roam_prescription_based_prediction,document_82895.json,68.64
roam_prescription_based_prediction,document_25333.json,14.88
roam_prescription_based_prediction,document_17257.json,76.31
roam_prescription_based_prediction,document_32748.json,12.75
roam_prescription_based_prediction,document_76697.json,17.49
roam_prescription_based_prediction,document_58656.json,11.81
roam_prescription_based_prediction,document_16244.json,14.52
roam_prescription_based_prediction,document_44874.json,36.23
roam_prescription_based_prediction,document_41631.json,54.83
roam_prescription_based_prediction,document_28233.json,19.0
roam_prescription_based_prediction,document_48704.json,15.06
roam_prescription_based_prediction,document_21315.json,50.29
roam_prescription_based_prediction,document_104916.json,13.4
roam_prescription_based_prediction,document_3667.json,51.25
roam_prescription_based_prediction,document_94602.json,14.73
roam_prescription_based_prediction,document_96259.json,121.69
roam_prescription_based_prediction,document_42301.json,55.09
roam_prescription_based_prediction,document_38600.json,12.8
roam_prescription_based_prediction,document_93196.json,22.18
roam_prescription_based_prediction,document_46004.json,15.49
roam_prescription_based_prediction,document_84577.json,14.35
roam_prescription_based_prediction,document_5493.json,42.14
roam_prescription_based_prediction,document_50522.json,34.68
roam_prescription_based_prediction,document_102839.json,12.72
roam_prescription_based_prediction,document_42113.json,55.15
roam_prescription_based_prediction,document_25450.json,32.94
roam_prescription_based_prediction,document_94234.json,82.72
roam_prescription_based_prediction,document_87776.json,23.86
roam_prescription_based_prediction,document_29084.json,95.82
roam_prescription_based_prediction,document_25509.json,34.94
roam_prescription_based_prediction,document_82097.json,61.32
roam_prescription_based_prediction,document_106147.json,35.49
roam_prescription_based_prediction,document_114758.json,32.72
roam_prescription_based_prediction,document_78982.json,155.15
roam_prescription_based_prediction,document_24166.json,99.9
roam_prescription_based_prediction,document_4977.json,12.96
roam_prescription_based_prediction,document_33122.json,13.14
roam_prescription_based_prediction,document_119783.json,12.81
roam_prescription_based_prediction,document_72670.json,15.33
roam_prescription_based_prediction,document_3141.json,62.29
roam_prescription_based_prediction,document_36847.json,14.73
roam_prescription_based_prediction,document_28727.json,44.09
roam_prescription_based_prediction,document_82063.json,13.95
roam_prescription_based_prediction,document_107470.json,37.14
roam_prescription_based_prediction,document_18716.json,12.95
roam_prescription_based_prediction,document_14786.json,48.74
roam_prescription_based_prediction,document_67253.json,135.81
roam_prescription_based_prediction,document_114577.json,22.99
roam_prescription_based_prediction,document_4126.json,43.66
roam_prescription_based_prediction,document_59081.json,75.99
roam_prescription_based_prediction,document_70985.json,33.54
roam_prescription_based_prediction,document_61921.json,69.13
roam_prescription_based_prediction,document_109520.json,12.76
roam_prescription_based_prediction,document_11984.json,70.34
roam_prescription_based_prediction,document_7042.json,13.28
roam_prescription_based_prediction,document_46058.json,75.13
roam_prescription_based_prediction,document_60006.json,39.15
roam_prescription_based_prediction,document_51379.json,14.08
roam_prescription_based_prediction,document_17067.json,37.71
roam_prescription_based_prediction,document_43709.json,61.66
roam_prescription_based_prediction,document_107344.json,12.33
roam_prescription_based_prediction,document_64778.json,18.43
roam_prescription_based_prediction,document_34909.json,35.26
roam_prescription_based_prediction,document_5861.json,41.05
roam_prescription_based_prediction,document_114139.json,13.89
roam_prescription_based_prediction,document_32859.json,13.16
roam_prescription_based_prediction,document_81399.json,15.63
roam_prescription_based_prediction,document_88896.json,31.4
roam_prescription_based_prediction,document_94129.json,46.57
roam_prescription_based_prediction,document_44270.json,64.81
roam_prescription_based_prediction,document_97302.json,17.39
air-bnb-listings,document_9518.json,16.28
air-bnb-listings,document_56265.json,59.72
air-bnb-listings,document_21388.json,42.22
air-bnb-listings,document_59957.json,162.98
air-bnb-listings,document_40211.json,60.97
air-bnb-listings,document_6310.json,51.64
air-bnb-listings,document_44609.json,19.46
air-bnb-listings,document_70953.json,20.22
air-bnb-listings,document_78683.json,194.61
air-bnb-listings,document_39238.json,20.31
air-bnb-listings,document_10484.json,43.8
air-bnb-listings,document_73160.json,33.73
air-bnb-listings,document_12667.json,37.34
air-bnb-listings,document_52612.json,327.95
air-bnb-listings,document_22180.json,20.37
air-bnb-listings,document_16757.json,334.38
air-bnb-listings,document_28218.json,86.26
air-bnb-listings,document_32155.json,34.02
air-bnb-listings,document_81937.json,318.89
air-bnb-listings,document_5654.json,63.59
air-bnb-listings,document_73158.json,19.67
air-bnb-listings,document_5028.json,214.1
air-bnb-listings,document_67511.json,20.92
air-bnb-listings,document_40819.json,66.76
air-bnb-listings,document_55483.json,854.73
air-bnb-listings,document_2851.json,53.17
air-bnb-listings,document_48166.json,19.09
air-bnb-listings,document_44482.json,18.95
air-bnb-listings,document_77032.json,19.74
air-bnb-listings,document_27788.json,32.58
air-bnb-listings,document_58781.json,20.45
air-bnb-listings,document_46858.json,36.08
air-bnb-listings,document_58671.json,43.1
air-bnb-listings,document_980.json,32.34
air-bnb-listings,document_1161.json,361.46
air-bnb-listings,document_59675.json,18.67
air-bnb-listings,document_56599.json,65.02
air-bnb-listings,document_60142.json,53.75
air-bnb-listings,document_33208.json,38.62
air-bnb-listings,document_46377.json,155.28
air-bnb-listings,document_71762.json,64.02
air-bnb-listings,document_62631.json,422.4
air-bnb-listings,document_30001.json,19.62
air-bnb-listings,document_35991.json,19.66
air-bnb-listings,document_63585.json,20.35
air-bnb-listings,document_51844.json,77.77
air-bnb-listings,document_42154.json,54.94
air-bnb-listings,document_54548.json,17.11
air-bnb-listings,document_50955.json,79.14
air-bnb-listings,document_44932.json,16.79
air-bnb-listings,document_3352.json,26.69
air-bnb-listings,document_6690.json,86.62
air-bnb-listings,document_27036.json,241.13
air-bnb-listings,document_80672.json,57.45
air-bnb-listings,document_72566.json,63.52
air-bnb-listings,document_38397.json,19.67
air-bnb-listings,document_76135.json,82.8
air-bnb-listings,document_4386.json,72.3
air-bnb-listings,document_80664.json,72.07
air-bnb-listings,document_2828.json,67.97
air-bnb-listings,document_23269.json,19.18
air-bnb-listings,document_81744.json,148.44
air-bnb-listings,document_76765.json,47.16
air-bnb-listings,document_46272.json,19.32
air-bnb-listings,document_70506.json,298.68
air-bnb-listings,document_17563.json,20.62
air-bnb-listings,document_31088.json,21.83
air-bnb-listings,document_24010.json,20.69
air-bnb-listings,document_50352.json,20.79
air-bnb-listings,document_60435.json,20.51
air-bnb-listings,document_48625.json,180.68
air-bnb-listings,document_74497.json,20.1
air-bnb-listings,document_67037.json,20.84
air-bnb-listings,document_71084.json,41.02
air-bnb-listings,document_22624.json,21.08
air-bnb-listings,document_16897.json,35.65
air-bnb-listings,document_44833.json,34.95
air-bnb-listings,document_63023.json,100.36
air-bnb-listings,document_67753.json,21.59
air-bnb-listings,document_33654.json,96.1
air-bnb-listings,document_60037.json,113.23
air-bnb-listings,document_20025.json,107.94
air-bnb-listings,document_15796.json,97.53
air-bnb-listings,document_28698.json,21.68
air-bnb-listings,document_83583.json,67.06
air-bnb-listings,document_22574.json,20.67
air-bnb-listings,document_81896.json,110.71
air-bnb-listings,document_67307.json,95.48
air-bnb-listings,document_25248.json,107.39
air-bnb-listings,document_44053.json,53.87
air-bnb-listings,document_46371.json,271.17
air-bnb-listings,document_18218.json,21.78
air-bnb-listings,document_8471.json,89.4
air-bnb-listings,document_16458.json,21.65
air-bnb-listings,document_75294.json,61.84
air-bnb-listings,document_44015.json,47.64
air-bnb-listings,document_73710.json,95.2
air-bnb-listings,document_6195.json,50.93
air-bnb-listings,document_53103.json,22.65
air-bnb-listings,document_28436.json,103.33
air-bnb-listings,document_15583.json,95.79
air-bnb-listings,document_13425.json,46.33
air-bnb-listings,document_33274.json,128.45
air-bnb-listings,document_52747.json,21.3
air-bnb-listings,document_22285.json,20.96
air-bnb-listings,document_17988.json,21.66
air-bnb-listings,document_20393.json,20.71
air-bnb-listings,document_33555.json,21.43
air-bnb-listings,document_31289.json,20.53
air-bnb-listings,document_27244.json,19.98
air-bnb-listings,document_25692.json,101.91
air-bnb-listings,document_64253.json,37.62
air-bnb-listings,document_16709.json,97.04
air-bnb-listings,document_24607.json,58.27
air-bnb-listings,document_14487.json,78.03
air-bnb-listings,document_63611.json,86.99
air-bnb-listings,document_9742.json,148.46
air-bnb-listings,document_74112.json,21.36
air-bnb-listings,document_685.json,35.81
air-bnb-listings,document_68515.json,309.47
air-bnb-listings,document_50306.json,42.57
air-bnb-listings,document_39747.json,35.4
air-bnb-listings,document_49157.json,21.49
air-bnb-listings,document_29695.json,37.38
air-bnb-listings,document_23949.json,23.21
air-bnb-listings,document_51805.json,22.8
air-bnb-listings,document_10029.json,23.02
air-bnb-listings,document_42197.json,38.48
air-bnb-listings,document_14256.json,21.94
air-bnb-listings,document_80789.json,55.21
air-bnb-listings,document_14289.json,56.92
air-bnb-listings,document_2008.json,83.33
air-bnb-listings,document_72005.json,37.23
air-bnb-listings,document_3691.json,54.6
air-bnb-listings,document_56348.json,47.83
air-bnb-listings,document_51962.json,37.36
air-bnb-listings,document_40258.json,22.95
air-bnb-listings,document_81614.json,36.65
air-bnb-listings,document_36971.json,89.27
air-bnb-listings,document_39793.json,21.86
air-bnb-listings,document_69969.json,128.76
air-bnb-listings,document_37504.json,94.58
air-bnb-listings,document_35314.json,65.4
air-bnb-listings,document_30427.json,22.5
air-bnb-listings,document_64817.json,44.69
air-bnb-listings,document_8075.json,89.48
air-bnb-listings,document_38022.json,21.97
air-bnb-listings,document_12365.json,51.56
air-bnb-listings,document_74190.json,38.83
air-bnb-listings,document_67786.json,56.54
air-bnb-listings,document_77967.json,38.04
air-bnb-listings,document_53523.json,21.73
air-bnb-listings,document_16374.json,188.77
air-bnb-listings,document_7998.json,37.4
air-bnb-listings,document_39981.json,22.19
air-bnb-listings,document_66630.json,93.13
air-bnb-listings,document_12817.json,21.83
air-bnb-listings,document_27273.json,150.82
air-bnb-listings,document_32569.json,52.85
air-bnb-listings,document_94.json,157.67
air-bnb-listings,document_60943.json,82.98
air-bnb-listings,document_79548.json,280.99
air-bnb-listings,document_39415.json,37.26
air-bnb-listings,document_78746.json,77.19
air-bnb-listings,document_601.json,22.1
air-bnb-listings,document_16195.json,23.33
air-bnb-listings,document_509.json,23.05
air-bnb-listings,document_68650.json,38.51
air-bnb-listings,document_80289.json,51.76
air-bnb-listings,document_24164.json,71.8
air-bnb-listings,document_5955.json,22.39
air-bnb-listings,document_41765.json,48.77
air-bnb-listings,document_18380.json,21.66
air-bnb-listings,document_63791.json,23.44
air-bnb-listings,document_46318.json,64.88
air-bnb-listings,document_55065.json,23.43
air-bnb-listings,document_7124.json,317.03
air-bnb-listings,document_83414.json,70.02
air-bnb-listings,document_48459.json,36.79
air-bnb-listings,document_73242.json,21.89
air-bnb-listings,document_73662.json,78.7
air-bnb-listings,document_1436.json,22.27
air-bnb-listings,document_53881.json,53.43
air-bnb-listings,document_55864.json,22.24
air-bnb-listings,document_62403.json,22.34
air-bnb-listings,document_82037.json,73.52
air-bnb-listings,document_2090.json,50.24
air-bnb-listings,document_7938.json,67.12
air-bnb-listings,document_83468.json,23.58
air-bnb-listings,document_83382.json,103.3
air-bnb-listings,document_71563.json,94.87
air-bnb-listings,document_79425.json,65.31
air-bnb-listings,document_52660.json,61.48
air-bnb-listings,document_19393.json,21.67
air-bnb-listings,document_42793.json,127.56
air-bnb-listings,document_43993.json,19.01
